  -1.4875000e+01   2.0000000e+00   0.0000000e+00   1.0000000e+00
  -1.4625000e+01   0.0000000e+00   1.0000000e+00   1.0000000e+00
  -1.4375000e+01   1.0000000e+00   1.0000000e+00   2.0000000e+00
  -1.4125000e+01   3.0000000e+00   0.0000000e+00   2.0000000e+00
  -1.3875000e+01   7.0000000e+00   1.0000000e+00   2.0000000e+00
  -1.3625000e+01   8.0000000e+00   5.0000000e+00   4.0000000e+00
  -1.3375000e+01   1.3000000e+01   7.0000000e+00   6.0000000e+00
  -1.3125000e+01   1.8000000e+01   1.1000000e+01   7.0000000e+00
  -1.2875000e+01   3.6000000e+01   2.0000000e+01   2.0000000e+01
  -1.2625000e+01   4.1000000e+01   3.1000000e+01   2.9000000e+01
  -1.2375000e+01   5.3000000e+01   2.7000000e+01   3.6000000e+01
  -1.2125000e+01   7.6000000e+01   6.4000000e+01   5.2000000e+01
  -1.1875000e+01   1.1500000e+02   6.9000000e+01   6.9000000e+01
  -1.1625000e+01   1.4400000e+02   9.5000000e+01   8.6000000e+01
  -1.1375000e+01   1.5200000e+02   1.1100000e+02   1.2300000e+02
  -1.1125000e+01   1.9200000e+02   1.6900000e+02   1.6200000e+02
  -1.0875000e+01   1.8500000e+02   1.8300000e+02   2.0600000e+02
  -1.0625000e+01   2.1600000e+02   2.2900000e+02   2.2700000e+02
  -1.0375000e+01   2.2400000e+02   2.2000000e+02   2.3000000e+02
  -1.0125000e+01   2.7800000e+02   2.2200000e+02   2.3100000e+02
  -9.8750000e+00   2.7700000e+02   2.5600000e+02   2.4600000e+02
  -9.6250000e+00   2.8600000e+02   2.4800000e+02   2.3500000e+02
  -9.3750000e+00   2.7100000e+02   2.8300000e+02   2.7800000e+02
  -9.1250000e+00   2.7600000e+02   2.5300000e+02   2.7400000e+02
  -8.8750000e+00   2.3100000e+02   2.9400000e+02   2.9600000e+02
  -8.6250000e+00   2.5300000e+02   2.8800000e+02   2.7700000e+02
  -8.3750000e+00   2.4800000e+02   2.5500000e+02   2.4800000e+02
  -8.1250000e+00   2.1500000e+02   2.4100000e+02   2.6200000e+02
  -7.8750000e+00   2.2300000e+02   2.3000000e+02   2.1300000e+02
  -7.6250000e+00   2.0400000e+02   1.9300000e+02   2.0300000e+02
  -7.3750000e+00   2.1400000e+02   2.1600000e+02   2.0600000e+02
  -7.1250000e+00   1.8600000e+02   2.1000000e+02   2.0400000e+02
  -6.8750000e+00   1.6800000e+02   1.9300000e+02   1.9900000e+02
  -6.6250000e+00   1.7000000e+02   1.9600000e+02   1.6500000e+02
  -6.3750000e+00   1.7000000e+02   1.5600000e+02   1.6200000e+02
  -6.1250000e+00   1.4800000e+02   1.3500000e+02   1.4800000e+02
  -5.8750000e+00   1.1700000e+02   1.4500000e+02   1.3900000e+02
  -5.6250000e+00   1.3500000e+02   1.2400000e+02   1.3500000e+02
  -5.3750000e+00   1.1400000e+02   1.2500000e+02   1.1400000e+02
  -5.1250000e+00   1.0900000e+02   1.2800000e+02   1.1500000e+02
  -4.8750000e+00   9.1000000e+01   9.6000000e+01   9.9000000e+01
  -4.6250000e+00   8.3000000e+01   1.1200000e+02   1.0600000e+02
  -4.3750000e+00   7.4000000e+01   8.0000000e+01   8.9000000e+01
  -4.1250000e+00   7.5000000e+01   7.7000000e+01   7.9000000e+01
  -3.8750000e+00   6.3000000e+01   7.2000000e+01   7.1000000e+01
  -3.6250000e+00   6.5000000e+01   6.5000000e+01   6.2000000e+01
  -3.3750000e+00   6.0000000e+01   6.2000000e+01   7.0000000e+01
  -3.1250000e+00   5.7000000e+01   5.0000000e+01   5.2000000e+01
  -2.8750000e+00   5.1000000e+01   5.2000000e+01   5.3000000e+01
  -2.6250000e+00   4.6000000e+01   4.3000000e+01   4.1000000e+01
  -2.3750000e+00   3.9000000e+01   4.7000000e+01   4.7000000e+01
  -2.1250000e+00   3.7000000e+01   4.0000000e+01   4.3000000e+01
  -1.8750000e+00   3.3000000e+01   3.0000000e+01   3.4000000e+01
  -1.6250000e+00   2.4000000e+01   3.4000000e+01   2.6000000e+01
  -1.3750000e+00   2.2000000e+01   2.0000000e+01   2.4000000e+01
  -1.1250000e+00   2.1000000e+01   2.0000000e+01   2.7000000e+01
  -8.7500000e-01   2.6000000e+01   2.4000000e+01   2.4000000e+01
  -6.2500000e-01   1.6000000e+01   1.4000000e+01   2.4000000e+01
  -3.7500000e-01   2.0000000e+01   3.5000000e+01   2.9000000e+01
  -1.2500000e-01   1.6000000e+01   1.9000000e+01   2.4000000e+01
   1.2500000e-01   2.1000000e+01   1.5000000e+01   2.0000000e+01
   3.7500000e-01   3.4000000e+01   1.8000000e+01   2.3000000e+01
   6.2500000e-01   2.7000000e+01   2.3000000e+01   3.3000000e+01
   8.7500000e-01   1.8000000e+01   1.8000000e+01   3.5000000e+01
   1.1250000e+00   7.0000000e+00   1.8000000e+01   2.7000000e+01
   1.3750000e+00   1.5000000e+01   8.0000000e+00   1.6000000e+01
   1.6250000e+00   1.3000000e+01   9.0000000e+00   1.5000000e+01
   1.8750000e+00   6.0000000e+00   9.0000000e+00   1.6000000e+01
   2.1250000e+00   5.0000000e+00   9.0000000e+00   8.0000000e+00
   2.3750000e+00   4.0000000e+00   9.0000000e+00   5.0000000e+00
   2.6250000e+00   3.0000000e+00   5.0000000e+00   8.0000000e+00
   2.8750000e+00   1.4000000e+01   5.0000000e+00   7.0000000e+00
   3.1250000e+00   4.0000000e+00   5.0000000e+00   7.0000000e+00
   3.3750000e+00   6.0000000e+00   5.0000000e+00   2.0000000e+00
   3.6250000e+00   7.0000000e+00   4.0000000e+00   9.0000000e+00
   3.8750000e+00   6.0000000e+00   4.0000000e+00   6.0000000e+00
   4.1250000e+00   4.0000000e+00   6.0000000e+00   3.0000000e+00
   4.3750000e+00   5.0000000e+00   3.0000000e+00   2.0000000e+00
   4.6250000e+00   0.0000000e+00   4.0000000e+00   4.0000000e+00
   4.8750000e+00   5.0000000e+00   7.0000000e+00   6.0000000e+00
   5.1250000e+00   4.0000000e+00   3.0000000e+00   2.0000000e+00
   5.3750000e+00   2.0000000e+00   1.0000000e+00   2.0000000e+00
   5.6250000e+00   4.0000000e+00   2.0000000e+00   2.0000000e+00
   5.8750000e+00   4.0000000e+00   2.0000000e+00   3.0000000e+00
